PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType, ,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
168,05/27/2025,8:56:52 PM,3,2,Joe Stellano,,Left,Kcl merchants 2025,Gabe Peters,,Right,Kcl groundsloths 2025,Windup,5,Top,2,1,0,Fastball,,BallCalled,,,,,,,87.37509511582090,-1.4367081564250900,-4.301559343833850,2210.1438853478100,213.64461468315900,1:00,4.941225389219450,1.3444887697116000,6.0000001920000000,-20.616823229290300,16.776204646231200,8.45139251355785,1.8838365579158100,-1.9565987278555700,78.31307756623660,-5.335516363277150,-2.7024280436453600,0.4401156775994000,,,,,,,,,,,,-6.022889829754310,9.559055200307930,-0.9983430948919290,50.00000000000000,4.811900973032190,9.257403115802270,-126.62222407928800,-3.8356592065572100,-9.581537098340220,30.707021507874400,-16.96699041411260,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,01c9c50a-1e69-4cc8-88de-d134851f4c5e,87.62843821306130,4.9425818312722800,1.3498094777882500,-1.454206292677310,-4.365321929228200,78.52177307474650,1.8835660428560400,-1.9608044416798800,-5.338083577453470,-2.7656692217979000,0.4399248460282300,9.052285452932680,15.667330609301100,-40.52134615871250,86.8057702079119,1680.0717056550500,-1435.999671935070,76.01639498645860,-0.6328289452453880,-0.6497313054842530,-0.42116120041302300,,,,,,,,,,,,,,,,,0.5399284701633730,0,,,medium,high,11.874806812879300,-54.948013539621800,54.667001749344000,Josh Eisfelder,,Kcl merchants 2025,2022-11
169,05/27/2025,8:57:10 PM,3,3,Joe Stellano,,Left,Kcl merchants 2025,Gabe Peters,,Right,Kcl groundsloths 2025,Windup,5,Top,2,2,0,Fastball,,Foul,,,,,,,86.02111898389660,-0.735194905837163,-5.6594909600240000,2101.773262675000,222.24675504829700,1:30,4.789419643137360,3.4426357277226100,6.0000001920000000,-23.21155090889230,15.493940840981000,10.508212805751200,2.1684534932537500,-0.9587486127808380,77.03808951563190,-5.12226697711913,-3.677472040188140,0.4477729117644880,55.28909380079390,35.17752733444280,65.33160271507520,,100.09684265059300,45.613836621989000,26.76324003095260,153.14119550298400,,65.45355596946240,2.7578764668347300,-7.588159562565660,8.627055468547900,-2.9862287348079300,50.00000000000000,4.715787125818990,12.005306319492600,-124.43553012677000,-2.3250720316526800,-11.663598992662000,29.5523635167253,-18.913585748498300,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,2dcbf6ac-607b-445d-b70b-2b7fbaa24cab,86.27305866688650,4.790113660895040,3.449242159479880,-0.7445867392545790,-5.736718284875030,77.23978197471160,2.168759482183290,-0.9637328715386010,-5.11602297361741,-3.7527171887528700,0.4475798293226490,11.238994734942900,14.285069618949300,-40.04631465861650,79.00488939469980,1608.9591274286700,-1352.2948546672300,76.55245958267150,-0.566684332795514,-0.6434066312872020,-0.514681235115249,41.06743664748260,18.861473739217600,31.852697670727800,1.1214670036687500,0.23955464382711200,2.097485532909470,139.3010325618390,63.619557427638600,,,,,,,,,0.9790741132987610,0,,16.201049659356700,medium,high,18.89559954477020,-43.28483402102010,54.667001749344000,Josh Eisfelder,,Kcl merchants 2025,2022-11
170,05/27/2025,8:57:32 PM,3,4,Joe Stellano,,Left,Kcl merchants 2025,Gabe Peters,,Right,Kcl groundsloths 2025,Windup,5,Top,2,2,1,Fastball,,BallCalled,,,,,,,85.42876609851170,2.278832279108590,-2.562586887137670,,,,4.174807735264650,0.8530127087162030,6.0000001920000000,,,,3.268821402596200,-1.896738051403680,76.16182215183240,-4.386601169916760,-4.917592412038740,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,1c13b91a-5246-486a-a934-1a7fe8e06c50,85.67225017743610,4.168374197829150,0.853012708716196,2.3531689074481700,-2.5625868871376400,76.34843256140050,3.274637738145780,-1.896738051403680,-4.298175462378380,-4.917592412038780,0.4502395598594500,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344000,Josh Eisfelder,,Kcl merchants 2025,2022-11
171,05/27/2025,8:57:49 PM,3,5,Joe Stellano,,Left,Kcl merchants 2025,Gabe Peters,,Right,Kcl groundsloths 2025,Windup,5,Top,2,3,1,Fastball,,InPlay,,LineDrive,Out,1,0,,84.02363366990190,-1.1016391670884800,-5.557369048066820,2002.8599002767500,211.67868612022600,1:00,5.280841290125700,3.4611190906742600,6.0000001920000000,-24.628032059710600,15.956190283874400,6.815052879337450,2.1996867979499100,-1.1522018647491900,75.34331309558120,-5.7496689838702000,-4.272393117146150,0.4585113986454830,62.89978965362310,18.655327735666100,3.0599160628202800,2773.239172432630,14.231130120863000,109.07554690292600,15.956507672919500,162.64301531602700,,8.992143276097530,2.2694165108535300,-5.5669603911181200,9.003881443887940,-3.010968430787740,50.0,5.176408448931360,11.62023167926330,-121.54975763076300,-3.094722489321860,-8.159512181622610,28.332321871838100,-18.97703089685970,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,5e73ca56-6afe-4755-b178-900b5bffbcae,84.27381137324560,5.2811203845753900,3.4661782744049300,-1.1063703006490200,-5.6173845468921800,75.54684824727240,2.20035362611975,-1.1560954992406900,-5.737950007915630,-4.3310754090316700,0.4583085616440260,7.383361211508510,14.613409526277300,-47.122476597095300,56.15072755119150,1362.8128547468200,-1467.7155388812200,68.04334414796140,-0.5790532982740230,-0.7328098878400930,-0.3573331023593620,3.1811963543548100,59.510065425543700,20.12003084671060,1.1504032178143400,0.18625140574673400,1.9833826638391500,25.420944898188600,160.64409728207400,17.156367658442300,25.495645375172100,0.4506285309783030,0.7329842047126270,0.14605735438022200,-0.6643804669564330,,,0.9496438045140620,0,0.9855032527832300,30.63938806355600,medium,high,39.464345203927600,-70.55237458897290,54.667001749344000,Josh Eisfelder,,Kcl merchants 2025,2022-11
172,05/27/2025,8:59:52 PM,1,1,Kam Ross,,Right,Kcl groundsloths 2025,Logan Lynch,,Left,Kcl merchants 2025,Stretch,5,Bottom,0,0,0,Sinker,,StrikeCalled,,,,,,,79.9631070835216,2.7024390664775100,-0.4460622379932560,,,,3.936204066292620,-0.5737390526855140,6.0000001920000000,,,,2.9370166720780300,-0.9883148506382090,71.43378800821420,-5.304115786410320,-0.4460622379932680,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,f112f994-dc74-46a9-905c-c1ede880cf50,80.19015412172520,3.9290666315223400,-0.5737390526855130,2.786417264541240,-0.4460622379932630,71.60221397463270,2.9435389529522800,-0.9883148506382080,-5.204857736321510,-0.4460622379932630,0.4806922080258900,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
173,05/27/2025,9:00:06 PM,1,2,Kam Ross,,Right,Kcl groundsloths 2025,Logan Lynch,,Left,Kcl merchants 2025,Stretch,5,Bottom,0,0,1,Fastball,,StrikeSwinging,,,,,,,80.45191563922810,0.3012718006436980,1.6964233115289800,2074.0232054891400,148.2204594065040,11:00,4.772233901509970,-1.1634823783689000,6.0000001920000000,-26.288352496554600,17.658786607447400,-8.841573010169700,2.861663211155120,-0.32317419258556900,72.01446016218250,-4.686170221241800,0.015921387843490500,0.47713011264463600,,,,,,,,,,,,5.365864508947270,9.452240094615170,1.030373929888290,50.00000000000000,4.781581535051040,-3.2045321743003000,-116.88693472482200,-0.15009745153329200,7.25973882354749,26.564391651007000,-19.385654674062000,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,7df479e9-3f58-493c-802d-228e18dfc4bd,80.69752672548590,4.772899343234810,-1.1694063626185400,0.2915904047687440,1.7671235262222300,72.21280290273100,2.862155730883030,-0.31863990262740400,-4.677252497941920,0.08508322031213640,0.47690922274925100,-9.505294554236670,16.14843920706260,36.251546638867100,12.077849403075100,1672.5517105370900,1226.435091020680,80.64286388457410,-0.6855295075213780,0.5913314218350030,0.42470748035335100,,,,,,,,,,,,,,,,,0.995850172727912,0,,,medium,high,79.1299355372324,-15.178558006851300,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
174,05/27/2025,9:00:21 PM,1,3,Kam Ross,,Right,Kcl groundsloths 2025,Logan Lynch,,Left,Kcl merchants 2025,Stretch,5,Bottom,0,0,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,81.96280939174080,0.418810742207074,0.23604713115534900,1960.5802280974800,148.30717256192300,11:00,5.011839497390400,-0.7264424056585850,6.0000001920000000,-23.501702530276000,18.845914860550900,-9.989480349140670,3.4426144772550300,-1.3395171921389400,73.29013661284030,-4.043419962190560,-1.6637599939336000,0.46836670297846800,,,,,,,,,,,,5.48858086510059,10.05574148292090,0.7129872048752690,50.00000000000000,5.032374918618750,-0.19476787199550100,-119.12304280722200,0.17438964155033100,7.704213403774630,27.816778027558900,-18.059002323014600,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,ac16c5d6-e18f-4daa-8ea4-e60f2e2684e3,82.21078854914680,5.013174956557690,-0.7321589272509300,0.4013387656161080,0.3040611314485860,73.49252633535590,3.4425268902367500,-1.3350455654585400,-4.043516153856680,-1.596134840282940,0.46814739392805500,-10.625780857431000,17.424437859248600,23.177872255562800,1.9441618494666900,1802.3367208323200,771.658717015595,91.92874104322100,-0.7822004071345650,0.39358691164829400,0.48296155753608300,,,,,,,,,,,,,,,,,0.9776915392964360,0,,,medium,high,91.74974566452,-26.491682483580400,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
175,05/27/2025,9:00:51 PM,2,1,Kam Ross,,Right,Kcl groundsloths 2025,Teagan Disharoom,,Right,Kcl merchants 2025,Stretch,5,Bottom,1,0,0,Fastball,,Foul,,,,,,,80.97646033040720,-0.8098707771815740,1.868529883913260,2090.381419426440,146.2648658022530,11:00,4.778434554161350,-1.0033643590328800,6.0000001920000000,-26.164487181064100,17.196616033278900,-8.988099862440820,1.8449211404337800,-0.015156954429304200,72.65645890471850,-5.763132720649580,0.1610881951615500,0.473938166453181,,,,,,,,,,,,5.498326934096120,9.5790542590959,0.8563119824610390,50.00000000000000,4.69728472203111,-3.5742601698884500,-117.63488598441500,-2.430541996202600,7.541106250943140,26.72648267232710,-19.03611384350370,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,d13bec04-06ec-486f-90da-f0398725b2d9,81.21679603465500,4.77892198417121,-1.0092684412608900,-0.8172949298483320,1.9396748829702300,72.85249567087180,1.845521776701530,-0.010495547529909300,-5.75269044227805,0.23138032200073400,0.47372443042305300,-9.655651567356380,15.729747855159100,37.19668610955020,10.346623142066300,1665.12442903876,1263.746459738520,79.65648821618590,-0.6624342936452970,0.6045530485461670,0.44237587874588300,,,,,,,,,,,,,,,,,0.9040927524279390,0,,,medium,high,80.68803917214040,-20.643041133959700,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
176,05/27/2025,9:01:11 PM,2,2,Kam Ross,,Right,Kcl groundsloths 2025,Teagan Disharoom,,Right,Kcl merchants 2025,Stretch,5,Bottom,1,0,1,Slider,,BallCalled,,,,,,,71.40979014148020,2.9032302391883900,-2.017924243221770,2349.4049080842500,257.34993555956700,2:30,5.047622709156180,-0.4493138834875260,6.0000001920000000,-50.685426058802400,5.336673401770190,12.05583181406730,3.526068227983050,-1.3208830311530200,63.95807585627820,-6.705736352328140,0.2751507616521280,0.5387052556168940,,,,,,,,,,,,-7.2272604274066000,1.8791088599615500,0.6067878008944280,50.00000000000000,5.255178696785950,3.339307854276230,-103.58828129735600,3.9511718811086900,-7.667614436355650,21.111152693399900,-30.18044739512180,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,cae1024a-f90c-4798-8883-4c4ea63fc47a,71.61101315653380,5.038365729943520,-0.4493846947444310,3.0124221785348000,-2.0167615912378400,64.09806696657710,3.534413282927960,-1.3211669868837700,-6.5793634889199700,0.2705661075557590,0.538482683853031,12.040291256318000,2.222131111094440,60.9944814290526,30.77990627420100,1139.2119925235000,2054.726127302860,48.489385061021000,-0.1061897669927990,0.8745730121838910,-0.47312342971534500,,,,,,,,,,,,,,,,,0.9945056513408940,0,,,medium,high,62.29808435321910,48.743033592058200,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
177,05/27/2025,9:01:24 PM,2,3,Kam Ross,,Right,Kcl groundsloths 2025,Teagan Disharoom,,Right,Kcl merchants 2025,Stretch,5,Bottom,1,1,1,Fastball,,BallCalled,,,,,,,80.95045661938300,1.2879801668932700,-0.44023760508033800,1996.4145558520700,150.24235122237400,11:00,4.943267441986700,-0.8236092007794850,6.0000001920000000,-25.813351804355000,17.658986500956600,-8.632420313803800,3.9894323167444800,-1.9521396939256800,72.28213444909420,-3.617348751522310,-2.0822493129359300,0.47454567853733300,,,,,,,,,,,,4.519991094914340,9.111186588393060,0.8644531819027670,50.00000000000000,5.033296737651820,1.1560798565081600,-117.61502678245900,1.889835544577800,6.179024669420420,27.312685206568100,-19.718660733416400,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,eaf30765-aee8-4a8b-a517-d771b58309e3,81.20103824100430,4.944048405405020,-0.8293378787189810,1.2769496985962100,-0.3717926410003480,72.48596439561800,3.989851939553950,-1.9476874909511800,-3.60966376725373,-2.0147601825887300,0.47431814610446600,-9.273635933726000,16.092128050306200,33.84888586460170,16.68518418582480,1658.0412980173300,1112.0117503367600,83.05095217609630,-0.720992360269917,0.5570044293040920,0.4122087846808180,,,,,,,,,,,,,,,,,0.9150214198610090,0,,,medium,high,105.01666576724200,1.6495162233269100,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
178,05/27/2025,9:01:42 PM,2,4,Kam Ross,,Right,Kcl groundsloths 2025,Teagan Disharoom,,Right,Kcl merchants 2025,Stretch,5,Bottom,1,2,1,Fastball,,Foul,,,,,,,79.47711102153510,0.7942871599108320,0.46404522488537800,2023.85221574472,150.3397150968600,11:00,5.043015745718500,-0.06193614804757480,6.0000001920000000,-27.5005950893649,17.542343880904600,-8.210721309334900,3.4895763404146100,-0.3148728319524870,71.0848788169921,-4.427142061198410,-1.097650381397660,0.48304198713905200,,,,,,,,,,,,4.6044565712031900,9.220278721869280,0.02888129886393620,50.000000000000000,5.091829076215640,-0.6995617604690620,-115.50022274194300,0.8111855136176050,6.07656157569318,26.133824580014200,-20.005927130704100,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,f4148eb5-9146-48bc-b72e-5e3550d4d3ce,79.72175455455770,5.043428792943870,-0.06765695198758180,0.7875425320216020,0.5327042507774980,71.28502916064450,3.490321293551550,-0.31040178964828000,-4.414450370678620,-1.0296518203853200,0.482813347117992,-8.85421232357945,15.91949779740900,37.06803847543510,23.88859300906670,1614.8727490228000,1219.9031910927800,79.79202910468320,-0.6933725754350870,0.6027629792345740,0.39485600223217600,,,,,,,,,,,,,,,,,0.9919812261005550,0,,,medium,high,111.49973370816000,-7.7917822804138300,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
179,05/27/2025,9:01:59 PM,2,5,Kam Ross,,Right,Kcl groundsloths 2025,Teagan Disharoom,,Right,Kcl merchants 2025,Stretch,5,Bottom,1,2,2,Slider,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,72.16914531451040,0.5563449949990600,1.3380046744646100,,,,5.058242343597720,-1.17880762179587,6.0000001920000000,,,,1.2691947397902600,0.06495155820839030,65.07797921666730,-9.199493269770700,1.3380046744646000,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,cb91e2a9-6a9c-458f-acb3-fd78a50ce467,72.36291681336100,5.04955133858965,-1.1788076217958700,0.6595785359361350,1.338004674464610,65.21358910362280,1.2770883889789400,0.06495155820839040,-9.079643057033690,1.3380046744646100,0.5322658339615370,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
180,05/27/2025,9:02:30 PM,3,1,Kam Ross,,Right,Kcl groundsloths 2025,Brooks Neuhof,,Right,Kcl merchants 2025,Stretch,5,Bottom,2,0,0,Slider,,InPlay,,GroundBall,Out,1,0,,70.42989529824180,2.06071645502077,-1.59778662797338,2308.6880642732000,266.9579794507090,3:00,5.112952546293640,-0.8835054530555020,6.0000001920000000,-53.684757531119200,3.8414857204804900,14.602575317148900,2.5560108745894400,-1.1519819554862900,63.307677582740800,-8.099715631674670,1.1810560559396000,0.5458892338308010,82.97294649554600,-8.636310561304040,-9.655221560897900,,20.082699962974100,-108.15121432960000,7.756971171077670,18.66350019629370,,-4.554801025094880,0.13403275283375000,-8.464253799223320,1.359510771870190,1.0052567285099300,50.00000000000000,5.249955031987830,2.481112410736190,-102.25103423778700,2.3164299980503100,-8.743753474046000,20.6722534474014,-30.769646159955100,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,93835de1-ccd2-47c0-b605-bd3eaa46e6e7,70.61371486806700,5.102421478650370,-0.8823619709822660,2.184954386091080,-1.6111798437678200,63.429318944886600,2.565292104013920,-1.1531945773086400,-7.960925112330210,1.162510343117600,0.5456791675875640,14.723790102699800,0.5180921734819590,55.535706295597300,51.1649121690117,1306.4693311015200,1903.4648578339100,56.589253061903300,-0.030030973792379800,0.8244790135531570,-0.5650951219250570,-13.758347850797300,80.8701528787502,-12.459377510003300,1.1796228512266900,2.983653513011010,2.7361759068076700,-1.4821165078391900,18.604557781206400,,,,,,,,,0.8951464447354450,0,,48.729827797763100,medium,high,43.951579047889400,75.4934124199735,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
181,05/27/2025,9:05:16 PM,1,1,Caleb Ochs,,Right,Kcl merchants 2025,Kaden Griswold,,Right,Kcl groundsloths 2025,Stretch,6,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,80.09580158561010,2.3568709410026000,-4.566452899191170,,,,3.53051146212721,2.7092200929706700,6.0000001920000000,,,,2.20681505577196,-1.5438213107901800,71.58340755822440,-5.645600073410570,-4.566452899191170,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,eaf582d7-2388-4593-bb35-804c24b26366,80.32131716127590,3.5234582646836000,2.709220092970680,2.440450238302580,-4.566452899191180,71.75194285375360,2.2131043760332400,-1.5438213107901800,-5.546194376572730,-4.566452899191180,0.48137787046288300,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344000,Josh Eisfelder,,Kcl merchants 2025,2022-11
182,05/27/2025,9:05:31 PM,1,2,Caleb Ochs,,Right,Kcl merchants 2025,Kaden Griswold,,Right,Kcl groundsloths 2025,Stretch,6,Top,0,0,1,Curveball,,BallCalled,,,,,,,70.76122417552170,6.046452105087000,-2.689277652817960,1931.0671017803800,26.85090856888710,7:00,4.152178312168190,3.0379684750342400,6.0000001920000000,-69.75125896859270,-11.98588868490580,-8.24715381867589,3.9862806553063900,-0.1505290741031540,63.11895899107930,-7.159987338303590,-4.255142532936510,0.5470226426122560,,,,,,,,,,,,3.5080045823927600,-8.660252380969240,-2.8140027207020800,50.0,4.606889934320090,5.006398929946630,-102.13658190945200,9.063710762068640,3.6066383373875100,21.009580385782800,-41.077800283882700,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,61bc0fd2-2a58-407e-9225-3c3b5f9839ab,70.8981684112791,4.13453691259787,3.039476341695570,6.25594149997226,-2.7077633707956100,63.17557062102170,4.000463193644700,-0.15149348587962000,-6.948267897432150,-4.269426697815950,0.5468975522947820,-8.070197054410580,-16.154242694691400,-36.833785122544600,47.21264996034270,1545.5836384627100,-1157.6663457554800,80.0378007081024,0.7140851333833630,-0.5994956595180720,0.3615070905250090,,,,,,,,,,,,,,,,,0.7502661518374700,0,,,medium,high,47.5086150356916,27.012889246708500,54.667001749344000,Josh Eisfelder,,Kcl merchants 2025,2022-11
183,05/27/2025,9:05:45 PM,1,3,Caleb Ochs,,Right,Kcl merchants 2025,Kaden Griswold,,Right,Kcl groundsloths 2025,Stretch,6,Top,0,1,1,Fastball,,StrikeSwinging,,,,,,,80.72809052693840,2.6997925981379500,-1.3880088207933900,,,,3.9713874649675600,1.2475538731289000,6.0000001920000000,,,,3.0346434775026600,-0.04270515705955600,72.09804650945690,-5.1593066318236300,-1.3880088207934000,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,96d1700d-637d-4f7e-84d3-ec1cba1bb968,80.95684120658360,3.9644370930523500,1.2475538731289100,2.7820119886102000,-1.3880088207934000,72.26905827666880,3.041022588018340,-0.04270515705955510,-5.061716484580580,-1.3880088207934000,0.4762704519657990,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344000,Josh Eisfelder,,Kcl merchants 2025,2022-11
184,05/27/2025,9:06:00 PM,1,4,Caleb Ochs,,Right,Kcl merchants 2025,Kaden Griswold,,Right,Kcl groundsloths 2025,Stretch,6,Top,0,1,2,Fastball,,BallCalled,,,,,,,81.70670745525680,2.06957254724784,-5.0289530205494300,1704.7823339670000,216.06820995654200,1:15,4.743733673643810,2.2472612143897400,6.0000001920000000,-24.373883299896600,18.56728139981560,11.825289884753900,4.644297319084040,-1.453214476227470,72.78088137678670,-2.550050122878680,-2.7918212340947500,0.4716376125501940,,,,,,,,,,,,-8.120875570717740,9.336169735872470,-1.843415875224430,49.99999999999990,4.898934572959760,10.056008816483800,-118.2321783850560,3.5713755403314500,-11.24549408370440,27.106226560891000,-19.24566020052710,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,1d3e269a-c7be-46b4-a851-642f62066a5f,81.95952678913680,4.7443729790474100,2.252710140899120,2.0603253370743300,-5.093482858879670,72.98526260494940,4.644712671054760,-1.457539452757430,-2.5423846006583100,-2.8569175210689600,0.4714190277000320,12.433331652612800,17.111554483404000,-2.6041831262595100,82.98796460067970,1703.0217288570100,-77.45835814722080,99.89672551885870,-0.8074818849188700,-0.045435922583134900,-0.5881399344262290,,,,,,,,,,,,,,,,,0.9464934895512800,0,,,medium,high,15.310831859388400,-34.281674097282800,54.667001749344000,Josh Eisfelder,,Kcl merchants 2025,2022-11
185,05/27/2025,9:06:18 PM,1,5,Caleb Ochs,,Right,Kcl merchants 2025,Kaden Griswold,,Right,Kcl groundsloths 2025,Stretch,6,Top,0,2,2,Curveball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,69.79297961074560,1.9987747015587200,-3.917157815697930,,,,5.04478313350767,3.5310189965417200,6.0000001920000000,,,,2.27968083217739,-0.11524545419312600,62.77464191714570,-8.486568294939310,-3.917157815697900,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,981918ae-e17d-4b2f-80d8-0685672e7015,69.98916080410200,5.035129332429570,3.531018996541720,2.110644771626630,-3.917157815697910,62.906251298779700,2.28819323998556,-0.11524545419313000,-8.35824792322991,-3.917157815697910,0.5518433061482960,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344000,Josh Eisfelder,,Kcl merchants 2025,2022-11
186,05/27/2025,9:06:48 PM,2,1,Caleb Ochs,,Right,Kcl merchants 2025,Brandon Schultz,,Left,Kcl groundsloths 2025,Windup,6,Top,1,0,0,Changeup,,BallCalled,,,,,,,73.38201029553800,4.568845355585960,0.29717924404854300,,,,4.012213227578680,1.7423274474146200,6.0000001920000000,,,,4.078643900300170,2.018526433609680,65.38404784240300,-4.977373330006880,0.29717924404855600,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,124c4701-b30e-4c7d-b53d-603ea654d566,73.59756629866230,4.003829444207270,1.7423274474146200,4.667848999424400,0.29717924404855100,65.53910814604760,4.086481473439480,2.018526433609680,-4.858123207263020,0.2971792440485510,0.5248824952593630,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344000,Josh Eisfelder,,Kcl merchants 2025,2022-11
